Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	bl[44]	bl[45]	bl[46]	bl[47]	bl[48]	bl[49]	bl[50]	bl[51]	bl[52]	bl[53]	bl[54]	bl[55]	bl[56]	bl[57]	bl[58]	bl[59]	bl[60]	bl[61]	bl[62]	bl[63]	bl[64]	bl[65]	bl[66]	bl[67]	bl[68]	bl[69]	bl[70]	bl[71]	bl[72]	bl[73]	bl[74]	bl[75]	bl[76]	bl[77]	bl[78]	bl[79]	bl[80]	bl[81]	bl[82]	bl[83]	bl[84]	bl[85]	bl[86]	bl[87]	bl[88]	bl[89]	bl[90]	TL
200	-320263.5	-320168	-95.45218	1.30714	0.366172	0.365097	0.482039	0.707909	0.962863	0.718138	0.510051	0.213113	0.171348	0.476023	0.499892	0.229266	0.162565	0.557306	0.686467	0.738329	0.784135	0.0868807	0.334237	0.220682	0.251749	0.0533642	0.013996	0.74602	0.563328	0.473965	0.749408	0.649284	0.990524	0.650843	0.128708	0.0842554	0.0653839	0.113884	0.0723174	0.120404	0.00391369	0.00629465	0.827341	0.0739906	0.081574	0.635046	0.562902	0.679871	1.35193	0.447852	0.678122	0.137669	0.0650958	0.0806564	0.615253	0.0420597	0.033013	0.0484226	0.0645299	0.377739	0.135926	0.153673	0.163875	0.183396	0.706841	0.16528	0.0260627	0.312394	0.117743	0.212916	0.0979522	0.0862935	0.322695	0.18811	0.149636	0.0665771	0.167274	0.202225	0.129589	0.0948883	0.364045	0.0516142	0.100557	0.10386	0.132691	0.348743	0.381619	0.20986	0.260604	0.252176	0.482609	0.135102	0.641295	30.26848
210	-320272.1	-320176.5	-95.62089	1.16715	0.349784	0.374781	0.563273	0.714433	1.03455	0.672796	0.487381	0.190316	0.166277	0.516998	0.479656	0.24465	0.150165	0.630973	0.650052	0.739724	0.715114	0.038672	0.355019	0.216058	0.247111	0.0795086	0.0135157	0.76011	0.588835	0.528211	0.824478	0.624068	0.985341	0.640251	0.139422	0.0833859	0.0715058	0.10957	0.0775581	0.113024	0.00401357	0.00667894	0.808887	0.0826453	0.0714511	0.619556	0.586872	0.668247	1.40362	0.470213	0.725492	0.103139	0.0478077	0.13135	0.609826	0.0403312	0.0263724	0.0561871	0.0575667	0.359015	0.117186	0.142623	0.141308	0.190703	0.672986	0.171016	0.0784452	0.300522	0.131059	0.214319	0.106372	0.0745772	0.244052	0.234991	0.191986	0.102146	0.186139	0.209132	0.0819871	0.0947589	0.369889	0.070813	0.0812578	0.120266	0.165805	0.336613	0.311983	0.180818	0.204634	0.222642	0.509517	0.108765	0.693057	30.28535
220	-320262.3	-320165.1	-97.28755	1.16766	0.365829	0.384184	0.531816	0.692306	1.03402	0.702139	0.518919	0.179615	0.181603	0.431031	0.506001	0.209615	0.169663	0.616728	0.703121	0.752563	0.729763	0.176664	0.291727	0.226815	0.229704	0.0852965	0.0230428	0.744162	0.591063	0.492967	0.741462	0.661697	1.0832	0.662311	0.154479	0.0826245	0.0679142	0.104469	0.0752762	0.107912	0.00290036	0.0053274	0.815402	0.0590256	0.085243	0.625363	0.554085	0.67439	1.36245	0.445141	0.725718	0.103906	0.069374	0.077101	0.619299	0.0385495	0.0302776	0.0458428	0.0587312	0.365059	0.0961993	0.1741	0.110451	0.219167	0.64295	0.154849	0.0952272	0.320101	0.128062	0.21384	0.0937779	0.0691493	0.372822	0.136909	0.1488	0.141178	0.121326	0.174632	0.0951622	0.107172	0.342918	0.0664901	0.108029	0.109525	0.127291	0.383305	0.40193	0.175942	0.244409	0.260106	0.470427	0.0598243	0.843402	30.45202
230	-320257.6	-320162.8	-94.84834	0.948871	0.354547	0.369722	0.52188	0.720491	0.968994	0.694098	0.511485	0.20169	0.196339	0.480624	0.518579	0.274762	0.206469	0.592558	0.644059	0.75952	0.798051	0.00392165	0.342428	0.215933	0.237676	0.0832277	0.0190756	0.769158	0.578275	0.476217	0.7838	0.660036	1.04429	0.637208	0.125492	0.0907744	0.0643833	0.109632	0.0679454	0.101328	0.00423536	0.00410666	0.825889	0.067835	0.0864216	0.618994	0.615225	0.647123	1.36917	0.442584	0.722321	0.102937	0.0768745	0.0835476	0.586294	0.0408977	0.0287966	0.0470585	0.0693411	0.370697	0.127331	0.165404	0.14061	0.216757	0.640944	0.145817	0.0765607	0.313866	0.11155	0.197665	0.102998	0.0728029	0.372651	0.135204	0.157271	0.118701	0.168641	0.153916	0.130611	0.0967491	0.351977	0.054796	0.109846	0.091332	0.156317	0.34834	0.379666	0.203348	0.258663	0.231369	0.486105	0.0787259	0.827678	30.2081
240	-320268.8	-320170.2	-98.55965	1.03436	0.387097	0.398705	0.547938	0.679557	0.950158	0.757393	0.501051	0.161084	0.186234	0.497236	0.510999	0.240743	0.135104	0.637648	0.617087	0.773953	0.752114	0.0630774	0.309201	0.2317	0.245753	0.0654027	0.0287363	0.701942	0.584331	0.484996	0.774628	0.659652	1.02826	0.657037	0.129661	0.0855077	0.0664139	0.11043	0.0597196	0.111666	0.00288482	0.00426202	0.800083	0.0636047	0.080809	0.657542	0.607811	0.705113	1.42843	0.443001	0.699572	0.143128	0.0519608	0.0962834	0.628001	0.0397025	0.0338534	0.0557445	0.0739779	0.356585	0.10862	0.161599	0.122623	0.21181	0.663369	0.156705	0.0299866	0.339605	0.151392	0.218246	0.120646	0.0499758	0.403344	0.115315	0.175537	0.0995083	0.195093	0.230545	0.109566	0.0986585	0.394061	0.057344	0.0596461	0.110534	0.143549	0.334766	0.373852	0.18887	0.251635	0.233383	0.47273	0.130359	0.927438	30.57923
250	-320262.6	-320166.5	-96.12002	0.868837	0.365001	0.355431	0.505138	0.722022	0.987031	0.68809	0.534499	0.195335	0.174136	0.467962	0.490869	0.158322	0.169734	0.592094	0.670387	0.726516	0.823353	0.00266731	0.303661	0.242296	0.242874	0.0702641	0.0217879	0.737596	0.593174	0.465632	0.779823	0.682453	1.01025	0.664314	0.134959	0.082312	0.0656419	0.101214	0.0744897	0.105953	0.00180169	0.0045405	0.819038	0.0701159	0.0919547	0.617891	0.579272	0.69589	1.42505	0.420504	0.675133	0.122436	0.0892544	0.098363	0.620957	0.0370862	0.0315556	0.0494294	0.0569128	0.367825	0.107816	0.156134	0.110899	0.192358	0.696563	0.176411	0.0163323	0.373354	0.142316	0.219284	0.0971157	0.0837308	0.392366	0.140484	0.164446	0.0723235	0.152958	0.206962	0.0917769	0.100404	0.339752	0.0595061	0.0923545	0.102567	0.140728	0.317732	0.422238	0.189428	0.239347	0.275856	0.510713	0.134087	1.0658	30.33527
260	-320262.1	-320169.4	-92.70136	1.0375	0.380966	0.330344	0.521236	0.695683	0.993365	0.661519	0.503021	0.180794	0.169334	0.49656	0.515745	0.188254	0.167018	0.573485	0.687238	0.731426	0.770275	0.0288938	0.324598	0.205349	0.251345	0.077596	0.021643	0.78598	0.554566	0.550633	0.763306	0.658938	0.998708	0.632885	0.136299	0.0883685	0.0694101	0.106552	0.0680427	0.109346	0.00125395	0.00943798	0.86408	0.0777021	0.0766729	0.638974	0.598978	0.707689	1.32191	0.446097	0.654159	0.126264	0.056458	0.0852386	0.590115	0.035659	0.0278396	0.0520555	0.0643585	0.378601	0.119667	0.167432	0.116367	0.210186	0.669361	0.134805	0.0154623	0.33417	0.152625	0.201274	0.105855	0.0787656	0.35093	0.123085	0.139099	0.0736859	0.195002	0.179451	0.14866	0.0850081	0.334266	0.0939185	0.100997	0.0976363	0.144211	0.355961	0.356141	0.178628	0.26068	0.265021	0.570936	0.12962	0.654726	29.9934
270	-320262.6	-320166.8	-95.7413	1.02834	0.365575	0.372379	0.500923	0.632346	1.00084	0.737239	0.505371	0.205982	0.17888	0.482899	0.497322	0.187368	0.178346	0.58234	0.647359	0.727033	0.789475	0.00374663	0.321034	0.212956	0.245178	0.0568879	0.020076	0.709335	0.521374	0.508531	0.802135	0.5978	1.00801	0.675972	0.1489	0.0800088	0.0631819	0.104806	0.0708563	0.105733	0.00522682	0.00430247	0.803631	0.0715557	0.0709978	0.655175	0.560365	0.664811	1.47744	0.449405	0.673257	0.144053	0.0686785	0.0884776	0.611342	0.0399002	0.031608	0.0598697	0.0591525	0.36184	0.10644	0.166456	0.141869	0.189158	0.680506	0.200031	0.0308727	0.331104	0.138256	0.216639	0.117638	0.0738734	0.398825	0.155313	0.123305	0.107245	0.153175	0.172243	0.127037	0.0880157	0.346437	0.0759256	0.06927	0.11698	0.154122	0.367874	0.362067	0.198084	0.257457	0.254057	0.471932	0.104286	1.02328	30.2974
280	-320260.6	-320167	-93.62213	1.09959	0.369253	0.367656	0.502524	0.676499	0.979	0.681252	0.500723	0.184148	0.159158	0.498067	0.484291	0.228249	0.186383	0.578111	0.679593	0.723975	0.779083	0.0122251	0.231815	0.203091	0.262627	0.0828232	0.0164207	0.753744	0.56956	0.460152	0.817367	0.635895	1.01593	0.657645	0.142773	0.0900309	0.0752261	0.111856	0.0661805	0.102272	0.00230812	0.00609146	0.836856	0.0720509	0.0714898	0.635506	0.589011	0.687724	1.39851	0.415025	0.677796	0.12855	0.0519998	0.102514	0.57656	0.038774	0.0298977	0.0495059	0.061143	0.383674	0.118385	0.180709	0.129794	0.232394	0.662205	0.152146	0.0795136	0.31458	0.159144	0.209604	0.105836	0.086664	0.397152	0.0918816	0.15219	0.108884	0.188035	0.209663	0.171237	0.105726	0.351895	0.0725342	0.0746767	0.115568	0.179644	0.32026	0.339032	0.212744	0.265381	0.269859	0.479633	0.1065	0.641834	30.08548
290	-320270.2	-320174.1	-96.03715	1.0113	0.384091	0.38389	0.545141	0.706433	0.977069	0.699861	0.522913	0.198514	0.163664	0.491037	0.459304	0.2607	0.16591	0.589624	0.700589	0.75634	0.691938	0.00136567	0.33126	0.217096	0.233646	0.0833629	0.0240952	0.755963	0.535937	0.45584	0.758886	0.640034	1.0402	0.671601	0.126145	0.0770858	0.064417	0.111244	0.0719029	0.104633	0.00465852	0.00630481	0.82008	0.0735156	0.0860794	0.588367	0.621238	0.668994	1.41971	0.411613	0.677902	0.124633	0.0638569	0.0774784	0.618907	0.0331648	0.0331994	0.0553854	0.0572076	0.374899	0.112558	0.165734	0.105473	0.233477	0.593872	0.169458	0.0737428	0.378257	0.160206	0.21497	0.0998655	0.0461378	0.253302	0.222952	0.146571	0.119031	0.161289	0.188788	0.136294	0.120487	0.333848	0.0804816	0.0723862	0.0900042	0.144797	0.389087	0.344037	0.17312	0.257793	0.258527	0.467984	0.0914031	1.09082	30.32698
300	-320260.9	-320164.9	-95.9181	0.682794	0.348257	0.394949	0.498392	0.687309	1.02491	0.68177	0.497259	0.170871	0.193481	0.48389	0.52659	0.245194	0.152969	0.585789	0.754868	0.843716	0.725857	0.000784961	0.312884	0.238448	0.220933	0.0766414	0.0288333	0.786165	0.525217	0.528427	0.747059	0.663131	1.01859	0.653909	0.142398	0.0832726	0.0711473	0.0988848	0.0643741	0.109176	0.00355128	0.00440959	0.814931	0.0675031	0.0859593	0.639029	0.558339	0.706167	1.36592	0.468289	0.698961	0.106354	0.0668171	0.0964542	0.60717	0.0408249	0.0289005	0.0488787	0.0568236	0.345113	0.122291	0.172538	0.0952073	0.235004	0.687488	0.155993	0.0423603	0.316794	0.148755	0.209881	0.101529	0.0752541	0.259413	0.245424	0.151815	0.0581184	0.192649	0.190717	0.104238	0.0729705	0.338261	0.0783379	0.0916069	0.112978	0.105471	0.37053	0.391541	0.222419	0.270751	0.237272	0.481508	0.139458	1.15696	30.31508
310	-320265.5	-320173.3	-92.24757	0.427654	0.349263	0.366203	0.520131	0.679979	1.01681	0.640578	0.512181	0.179072	0.176495	0.455636	0.518546	0.235454	0.167762	0.600615	0.694095	0.74088	0.75356	0.00187982	0.285221	0.239163	0.236243	0.0719896	0.018185	0.713879	0.581349	0.463207	0.824666	0.678531	0.995531	0.660136	0.122337	0.0883541	0.0607386	0.113812	0.0663806	0.107849	0.00329457	0.00605828	0.795635	0.0792322	0.0783091	0.604924	0.625823	0.640751	1.40809	0.454523	0.697285	0.12471	0.054146	0.0783768	0.621413	0.0366757	0.0312436	0.0540245	0.0694528	0.346729	0.118198	0.145894	0.137736	0.215467	0.686057	0.148989	0.0260709	0.318948	0.15637	0.230626	0.122996	0.0396765	0.251063	0.213342	0.134387	0.0644086	0.219551	0.188889	0.137648	0.103026	0.33288	0.07323	0.103578	0.111514	0.171193	0.344283	0.362039	0.202377	0.254164	0.272738	0.464578	0.146378	1.27467	29.94802
320	-320257.9	-320166.3	-91.57798	0.746819	0.378619	0.381622	0.51199	0.734282	0.974572	0.705731	0.507301	0.184591	0.162118	0.469091	0.486298	0.232011	0.148384	0.573216	0.695243	0.73468	0.753798	0.0270226	0.274083	0.217136	0.24965	0.0698876	0.0232083	0.811501	0.539914	0.511065	0.764357	0.592488	0.99766	0.633055	0.147274	0.0797976	0.0614935	0.106765	0.0655413	0.0989329	0.00276754	0.00663058	0.83111	0.0561046	0.0955739	0.63102	0.591765	0.66285	1.46754	0.46746	0.701761	0.125621	0.0474828	0.0873504	0.61044	0.0422819	0.0312995	0.0480352	0.0493939	0.353385	0.115335	0.174041	0.111586	0.192283	0.648622	0.157004	0.0593321	0.325155	0.142455	0.188874	0.0939884	0.0772596	0.287364	0.158996	0.125899	0.0793231	0.212263	0.199947	0.129869	0.113579	0.35593	0.0821477	0.0710601	0.0974504	0.145709	0.307942	0.379854	0.16327	0.254028	0.272183	0.474376	0.109572	1.01329	29.88106
330	-320264.7	-320170.2	-94.49839	0.902046	0.358426	0.358257	0.497713	0.703643	0.938544	0.749897	0.489888	0.186937	0.160552	0.460073	0.512936	0.249955	0.183649	0.577067	0.666787	0.724714	0.733735	0.0620023	0.32737	0.210714	0.23406	0.075953	0.0239314	0.745581	0.534369	0.505186	0.83818	0.626461	0.999245	0.649267	0.151833	0.0854818	0.0668497	0.104168	0.0750135	0.114156	0.00279567	0.00777521	0.781002	0.0724139	0.0791044	0.618177	0.591087	0.692156	1.40636	0.443939	0.691533	0.1215	0.0638021	0.110292	0.606474	0.0346069	0.0396778	0.0522838	0.0656011	0.363642	0.107102	0.178682	0.149313	0.192085	0.667078	0.17977	0.0680079	0.3524	0.131483	0.215173	0.109925	0.066726	0.291621	0.156255	0.175259	0.12055	0.165347	0.242196	0.118508	0.0926092	0.324343	0.0734363	0.0780017	0.0944685	0.159816	0.350006	0.38021	0.189927	0.25919	0.310314	0.495051	0.113901	0.835488	30.1731
340	-320262.1	-320169.4	-92.73419	0.749864	0.385817	0.370427	0.482526	0.691047	1.03943	0.671478	0.511783	0.201461	0.167824	0.459199	0.49537	0.179495	0.161641	0.560548	0.669175	0.792823	0.771255	0.0358003	0.285566	0.217523	0.259424	0.068773	0.0237434	0.748525	0.546146	0.494957	0.781629	0.640016	1.0196	0.65661	0.141697	0.0854578	0.0667081	0.104241	0.070891	0.113976	0.00253011	0.00884249	0.815452	0.0780563	0.0789614	0.581381	0.596519	0.675361	1.37372	0.437286	0.739662	0.114797	0.0663396	0.103621	0.608314	0.0375291	0.0342631	0.0437007	0.0674182	0.340469	0.142679	0.1799	0.109912	0.187036	0.670203	0.178182	0.0933033	0.327827	0.130655	0.205252	0.0947616	0.0751305	0.268531	0.273253	0.122728	0.0993742	0.181875	0.196426	0.145919	0.0851249	0.327582	0.0901915	0.0994264	0.127356	0.106838	0.363692	0.377299	0.183419	0.28567	0.233889	0.482348	0.0762622	0.947963	29.99669
350	-320259.7	-320164.8	-94.91039	0.587311	0.37101	0.345165	0.530878	0.732535	1.03544	0.712275	0.483906	0.188157	0.175435	0.448703	0.502805	0.200397	0.152804	0.61142	0.683335	0.800409	0.763765	0.00317952	0.294887	0.235069	0.260109	0.0750771	0.0123471	0.747818	0.560869	0.51493	0.777281	0.665033	1.01238	0.674266	0.130043	0.08439	0.0649178	0.105101	0.0770212	0.0947031	0.00274299	0.00511108	0.82867	0.0620528	0.0827168	0.609961	0.577104	0.689368	1.3764	0.456476	0.707556	0.124698	0.0777226	0.0739653	0.597591	0.0470198	0.0290274	0.0522146	0.0689287	0.359106	0.122679	0.162425	0.142323	0.244207	0.620149	0.182299	0.0750074	0.314243	0.144701	0.20839	0.0994179	0.0776815	0.352683	0.117994	0.130733	0.0675426	0.233677	0.215662	0.1148	0.102453	0.3715	0.0740994	0.0998269	0.095792	0.126986	0.372356	0.351342	0.185678	0.286934	0.271825	0.441461	0.0550308	1.2088	30.21431
360	-320254	-320160.9	-93.13362	0.476135	0.386435	0.384436	0.517423	0.71208	1.06791	0.681251	0.505704	0.176193	0.172333	0.495981	0.45422	0.215284	0.127913	0.602647	0.694293	0.762267	0.737782	0.00709588	0.309016	0.196935	0.23999	0.103231	0.0198662	0.750933	0.5523	0.483454	0.773194	0.643624	1.04551	0.634064	0.137503	0.0792278	0.0717278	0.102773	0.0682543	0.102075	0.00405865	0.00475602	0.804425	0.0673393	0.0824113	0.640754	0.582008	0.661498	1.35085	0.447144	0.701665	0.119445	0.0550838	0.0741711	0.609595	0.0398234	0.0327994	0.0444539	0.0572141	0.358309	0.110261	0.168735	0.125141	0.243655	0.618241	0.0949825	0.131483	0.327277	0.152981	0.214223	0.100313	0.0918355	0.354766	0.153906	0.133465	0.109708	0.203625	0.225419	0.147042	0.103052	0.345422	0.0515877	0.103371	0.095544	0.139501	0.349519	0.375825	0.173075	0.254533	0.273223	0.494581	0.0678325	1.27364	30.03663
370	-320269.2	-320176.3	-92.91186	0.494102	0.365844	0.387224	0.48243	0.694341	0.968631	0.696981	0.505483	0.187442	0.182698	0.482286	0.454594	0.236563	0.193285	0.54156	0.64906	0.770025	0.784653	0.0137156	0.316936	0.241345	0.252375	0.078201	0.0163807	0.785394	0.60452	0.514998	0.749471	0.654651	1.04757	0.648232	0.16153	0.0786154	0.0759464	0.107436	0.0687015	0.111086	0.00528164	0.0058345	0.823581	0.0709568	0.079237	0.640462	0.585922	0.677238	1.31408	0.459755	0.699828	0.114898	0.0676357	0.0788595	0.591923	0.0419243	0.032734	0.0464486	0.0601026	0.345621	0.128809	0.173526	0.139058	0.225543	0.629076	0.130828	0.110928	0.294685	0.162771	0.23624	0.0983396	0.0746018	0.399876	0.0582706	0.163922	0.0975143	0.157819	0.1672	0.144576	0.134315	0.345923	0.0529442	0.0965413	0.10709	0.129825	0.323986	0.386116	0.210267	0.218732	0.220799	0.480831	0.0932359	1.27364	30.01445
380	-320266.1	-320170.5	-95.65578	0.584239	0.381868	0.361278	0.55586	0.667623	0.923457	0.742445	0.50887	0.18727	0.185785	0.491026	0.472309	0.219834	0.174089	0.619725	0.654045	0.755543	0.74024	0.00365079	0.278227	0.23725	0.253224	0.0641689	0.0319856	0.711635	0.568106	0.478063	0.782548	0.693557	1.01972	0.685906	0.15837	0.0875408	0.0695779	0.107919	0.0761539	0.110049	0.00211695	0.0071458	0.815694	0.07278	0.0771711	0.60776	0.606392	0.690066	1.29091	0.44877	0.673868	0.134544	0.0686864	0.0890653	0.621733	0.0430438	0.0252945	0.0429949	0.0556123	0.370905	0.11866	0.165903	0.115629	0.192155	0.655003	0.145605	0.125365	0.327642	0.144647	0.225677	0.107836	0.0732246	0.445319	0.0391451	0.127103	0.0829596	0.219444	0.163394	0.153937	0.105132	0.362351	0.0816863	0.100724	0.0917443	0.142302	0.402548	0.314057	0.199017	0.239312	0.285962	0.527141	0.0972157	1.3233	30.28884
390	-320275.1	-320179.1	-96.02574	0.713534	0.3748	0.348565	0.495313	0.655934	0.992904	0.671035	0.53769	0.19024	0.169665	0.471714	0.501252	0.207698	0.160301	0.640174	0.685057	0.795033	0.708903	0.105918	0.279287	0.236862	0.245677	0.0720642	0.0178464	0.785888	0.524829	0.492869	0.771735	0.642828	1.01338	0.670322	0.131525	0.0855707	0.0669671	0.100337	0.0738655	0.111608	0.00389239	0.00520079	0.861817	0.065348	0.0911559	0.61763	0.575682	0.681833	1.42177	0.436002	0.708962	0.140335	0.0431751	0.0666526	0.595274	0.0443329	0.0318813	0.042125	0.0622753	0.341376	0.12516	0.179699	0.125474	0.225458	0.677393	0.197472	0.0101502	0.329745	0.159847	0.219919	0.0926244	0.0632251	0.454151	0.00322816	0.143724	0.0878941	0.189541	0.220728	0.0893267	0.0940302	0.402365	0.0627554	0.0844801	0.114398	0.118081	0.35157	0.337895	0.206065	0.280869	0.346502	0.470984	0.137815	1.13736	30.32584
400	-320264.1	-320169.1	-95.00022	0.395515	0.355132	0.390278	0.516424	0.672522	0.940206	0.691685	0.535553	0.17947	0.169399	0.483135	0.497471	0.305319	0.142986	0.58992	0.676012	0.812185	0.778401	0.0239925	0.25484	0.217463	0.252189	0.0723334	0.0227302	0.769341	0.586704	0.48034	0.77327	0.607527	1.0134	0.649838	0.129578	0.0811681	0.0713032	0.104207	0.0724989	0.109035	0.00275646	0.00422252	0.784783	0.0630128	0.093797	0.638865	0.597857	0.682456	1.43366	0.464965	0.66094	0.111975	0.0669443	0.0886593	0.624422	0.0345815	0.0276865	0.0439062	0.0736359	0.366312	0.101036	0.169299	0.119123	0.221958	0.650496	0.13382	0.0983681	0.311045	0.174582	0.186287	0.0889235	0.0713314	0.466514	0.00834943	0.148695	0.109455	0.167739	0.22161	0.0864848	0.0816707	0.340832	0.0911468	0.0756366	0.118438	0.160301	0.360108	0.369606	0.231322	0.242042	0.314977	0.485571	0.102432	1.42528	30.22329
410	-320263.3	-320171.5	-91.84413	0.47759	0.364094	0.354922	0.488858	0.67809	0.933304	0.726797	0.52502	0.170681	0.17071	0.467679	0.481004	0.265459	0.102077	0.593172	0.676639	0.748709	0.790212	0.0118511	0.329605	0.194434	0.218503	0.0893423	0.015856	0.753384	0.513232	0.521819	0.808062	0.611284	1.00282	0.669161	0.13915	0.0799091	0.0737097	0.106728	0.0713519	0.101886	0.00265644	0.00625913	0.840229	0.0732098	0.0834847	0.630561	0.586196	0.678883	1.34108	0.44605	0.674581	0.119802	0.0646447	0.0860672	0.620827	0.0339809	0.0304822	0.0486587	0.0614581	0.350665	0.132189	0.159394	0.126609	0.251975	0.660592	0.182587	0.0413782	0.329649	0.153378	0.228581	0.104185	0.0764237	0.504553	0.00643759	0.134235	0.082822	0.185828	0.239927	0.163209	0.0811677	0.368851	0.0473497	0.0736316	0.106162	0.170678	0.36311	0.365404	0.200811	0.252166	0.278925	0.43839	0.0927399	1.19746	29.90768
420	-320264.6	-320171.8	-92.83596	0.0543936	0.39153	0.367839	0.497877	0.659676	0.905479	0.680292	0.511159	0.184534	0.188532	0.4926	0.48444	0.220303	0.190122	0.576563	0.686413	0.758021	0.783439	0.0100422	0.278553	0.223759	0.223902	0.090099	0.0181185	0.766912	0.535768	0.501823	0.768909	0.626491	1.01725	0.649796	0.135528	0.0729666	0.0685417	0.106943	0.0650887	0.107312	0.00142934	0.00993855	0.813999	0.0720079	0.0782707	0.599892	0.572186	0.677539	1.43568	0.489873	0.682926	0.126861	0.0651403	0.0941921	0.615186	0.0453447	0.0295455	0.0422239	0.0680967	0.35076	0.104845	0.175058	0.0984948	0.216665	0.6772	0.198589	0.0351261	0.347078	0.106884	0.222396	0.125003	0.0712578	0.447411	0.0499881	0.104264	0.106188	0.177299	0.222916	0.121436	0.082877	0.334374	0.0664917	0.0728959	0.135626	0.133161	0.376656	0.376136	0.181001	0.241851	0.237452	0.499405	0.0878501	1.80088	30.00686
430	-320272.8	-320179.4	-93.37416	0.382479	0.359559	0.358924	0.491101	0.647983	1.00029	0.657969	0.491541	0.191409	0.17495	0.4531	0.48794	0.257256	0.10844	0.593017	0.608179	0.743141	0.760728	0.052641	0.28986	0.243487	0.248935	0.0740232	0.0229125	0.75069	0.562847	0.494964	0.76701	0.569646	0.999322	0.655919	0.141814	0.0847647	0.0744596	0.105038	0.0708288	0.10875	0.00168816	0.00912275	0.777736	0.0698906	0.0782165	0.627	0.600937	0.655296	1.48332	0.43123	0.673162	0.127658	0.0382344	0.0930086	0.62523	0.0374209	0.0308211	0.0531949	0.0593339	0.369183	0.128376	0.164311	0.13293	0.203026	0.627765	0.13927	0.0485495	0.319413	0.126365	0.190373	0.101242	0.0335687	0.363792	0.103645	0.155528	0.0979523	0.227091	0.251415	0.138697	0.113485	0.358657	0.0603284	0.117206	0.086574	0.174981	0.356694	0.368495	0.177707	0.272145	0.258768	0.488701	0.136512	1.60952	30.06068
440	-320264.4	-320168.1	-96.38206	0.33467	0.397916	0.382393	0.489106	0.725189	0.960864	0.707632	0.509683	0.175671	0.186341	0.485643	0.463792	0.223045	0.140122	0.586714	0.650579	0.71898	0.740044	0.00784704	0.304418	0.196644	0.236429	0.0778044	0.0296758	0.750987	0.606716	0.481849	0.825806	0.590554	1.04759	0.636251	0.148103	0.0792463	0.0723978	0.104383	0.0635061	0.104296	0.00365049	0.00468111	0.831595	0.067191	0.0845668	0.648238	0.612093	0.66163	1.3997	0.435884	0.664756	0.119527	0.0740746	0.103978	0.605969	0.0367802	0.0286643	0.0439874	0.0601182	0.390102	0.112486	0.166341	0.102334	0.229249	0.695929	0.128715	0.0575587	0.303485	0.119182	0.207709	0.0970071	0.0724246	0.33928	0.231231	0.133226	0.117251	0.15496	0.21903	0.154182	0.102984	0.37424	0.0735939	0.0894155	0.109568	0.127962	0.367276	0.374416	0.231668	0.246163	0.28228	0.487134	0.100625	1.6325	30.36147
450	-320252.8	-320160.3	-92.47983	0.0883974	0.340084	0.372816	0.507633	0.676586	0.96413	0.684397	0.528838	0.185724	0.172149	0.504996	0.515744	0.218719	0.183098	0.626995	0.676843	0.782614	0.731807	0.0363873	0.253089	0.230923	0.245948	0.0691243	0.0214737	0.739344	0.524733	0.475599	0.769948	0.633764	0.992028	0.66437	0.128989	0.0804686	0.0769376	0.101839	0.0693714	0.103756	0.00298027	0.00599939	0.787351	0.0627793	0.0825062	0.615405	0.568544	0.684221	1.37744	0.45284	0.740982	0.115911	0.0647315	0.0939255	0.624737	0.0380687	0.0340641	0.0514381	0.0590155	0.37912	0.108429	0.183074	0.116928	0.247261	0.631038	0.157052	0.0449372	0.324991	0.16428	0.210828	0.116821	0.048875	0.330346	0.150031	0.157679	0.0599006	0.193251	0.186039	0.102883	0.0854375	0.364993	0.0646851	0.0999214	0.103093	0.136351	0.363795	0.307296	0.190116	0.250919	0.283136	0.513215	0.122477	1.72945	29.97125
460	-320260.9	-320162.1	-98.81597	0.16127	0.348431	0.402572	0.493511	0.682542	0.964513	0.689937	0.537372	0.200456	0.162192	0.500022	0.535131	0.294562	0.146774	0.619409	0.646755	0.773889	0.754248	0.0203239	0.331112	0.233676	0.256208	0.0608674	0.0228456	0.773861	0.546277	0.475473	0.777791	0.668364	0.995192	0.658944	0.135362	0.0876684	0.0689115	0.108818	0.0687281	0.103508	0.00206315	0.00618644	0.805336	0.0801671	0.0855379	0.649925	0.619026	0.664423	1.42975	0.435766	0.705806	0.131696	0.0787843	0.0870527	0.616758	0.036988	0.0279487	0.0450151	0.0640352	0.385518	0.102398	0.164377	0.104424	0.237407	0.619389	0.107673	0.0953092	0.332826	0.149996	0.220732	0.120083	0.0435911	0.315149	0.216456	0.150718	0.106152	0.148776	0.217392	0.0804353	0.105536	0.36896	0.0637311	0.0867265	0.0983495	0.154491	0.367696	0.34989	0.204037	0.277318	0.266897	0.470759	0.139341	1.85255	30.60486
