Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	bl[44]	bl[45]	bl[46]	bl[47]	bl[48]	bl[49]	bl[50]	bl[51]	bl[52]	bl[53]	bl[54]	bl[55]	bl[56]	bl[57]	bl[58]	bl[59]	bl[60]	bl[61]	bl[62]	bl[63]	bl[64]	bl[65]	bl[66]	bl[67]	bl[68]	bl[69]	bl[70]	bl[71]	bl[72]	bl[73]	bl[74]	bl[75]	bl[76]	bl[77]	bl[78]	bl[79]	bl[80]	bl[81]	bl[82]	bl[83]	bl[84]	bl[85]	bl[86]	bl[87]	bl[88]	bl[89]	bl[90]	TL
250	-320264.3	-320168.9	-95.38675	0.147659	0.356534	0.359148	0.526873	0.668762	1.01299	0.715859	0.523436	0.177136	0.169785	0.512434	0.488735	0.239169	0.148197	0.597395	0.647063	0.822419	0.780305	0.000344403	0.311823	0.223896	0.23939	0.0717078	0.0214398	0.721901	0.614396	0.460321	0.701572	0.679889	1.03576	0.673098	0.135285	0.0857869	0.0705541	0.0994273	0.0700073	0.107238	0.00102347	0.00785978	0.795428	0.0587353	0.108397	0.616305	0.554289	0.701414	1.39885	0.454639	0.712905	0.12174	0.0801969	0.103257	0.614669	0.0386095	0.023053	0.051061	0.0641475	0.376236	0.103037	0.174687	0.133222	0.191949	0.692968	0.183948	0.0069177	0.365708	0.17913	0.199186	0.0792914	0.0883577	0.0076843	0.447171	0.125608	0.0996123	0.182978	0.207439	0.123432	0.0717866	0.34152	0.0764103	0.0897443	0.120838	0.148059	0.347167	0.420229	0.209701	0.250918	0.240216	0.529184	0.115195	1.60809	30.26194
260	-320259.5	-320164.9	-94.65975	0.0231803	0.366033	0.395964	0.557108	0.699185	0.988417	0.682233	0.515162	0.17111	0.174357	0.488486	0.488161	0.237289	0.172904	0.61157	0.640638	0.786812	0.793423	0.0312648	0.315399	0.215925	0.257728	0.0868601	0.0299068	0.732443	0.577252	0.474041	0.739098	0.651043	1.01429	0.652166	0.138217	0.0903942	0.0657453	0.104756	0.0678767	0.109189	0.000275322	0.00945126	0.838733	0.0634791	0.0838482	0.619268	0.605163	0.707502	1.34574	0.463663	0.706354	0.112146	0.0698998	0.0689084	0.602257	0.0377446	0.0298026	0.0466356	0.0671177	0.389898	0.12607	0.174652	0.138727	0.220328	0.679241	0.171195	0.103691	0.346473	0.179759	0.203177	0.103151	0.0691431	0.00241257	0.467232	0.145134	0.0606769	0.209919	0.182664	0.13821	0.10335	0.338211	0.0681701	0.0807387	0.0845814	0.13647	0.332766	0.33458	0.158319	0.229652	0.215754	0.514404	0.0804305	1.77645	30.18924
270	-320252.7	-320156.7	-96.00907	0.496496	0.382143	0.376807	0.521628	0.636445	0.994388	0.718132	0.536856	0.190812	0.171646	0.511539	0.49187	0.229821	0.173902	0.584922	0.657851	0.744227	0.763755	0.0201692	0.376524	0.207894	0.243766	0.0643823	0.0260579	0.726276	0.550775	0.516172	0.77467	0.601421	1.03262	0.653489	0.134672	0.0779526	0.0656186	0.108905	0.0671666	0.11078	0.0032238	0.00696172	0.815304	0.0615989	0.0892443	0.648875	0.557192	0.672741	1.45508	0.454965	0.674375	0.118327	0.0695081	0.0987483	0.603951	0.0408904	0.0316593	0.0476824	0.0659961	0.356735	0.112309	0.177239	0.133727	0.187642	0.646775	0.209525	0.0701907	0.328757	0.117364	0.21956	0.0987016	0.0720381	0.0573531	0.468099	0.140293	0.0893509	0.239027	0.193851	0.132535	0.104567	0.332464	0.0581221	0.0786533	0.0966082	0.144422	0.328949	0.319012	0.184187	0.23515	0.275819	0.534953	0.0528843	1.46844	30.32417
280	-320263.7	-320168.6	-95.10024	0.362144	0.425532	0.372252	0.525757	0.691116	0.960404	0.691618	0.505022	0.184538	0.166094	0.478407	0.474287	0.212162	0.143003	0.599491	0.680809	0.725999	0.752261	0.0110514	0.358686	0.189596	0.240716	0.0841381	0.0155255	0.782042	0.56995	0.487219	0.829389	0.658059	1.03695	0.648579	0.14567	0.0856382	0.0636427	0.118303	0.0675246	0.106434	0.0056887	0.00411837	0.793548	0.0813241	0.0840192	0.633595	0.579354	0.693099	1.29949	0.441351	0.667815	0.14244	0.0461174	0.0762035	0.59003	0.0367611	0.0272283	0.0535488	0.0531768	0.387101	0.115608	0.198137	0.117355	0.218709	0.673832	0.183804	0.0979983	0.316258	0.133463	0.22455	0.118866	0.0610061	0.0526167	0.477514	0.122166	0.108589	0.173332	0.165329	0.106835	0.102834	0.370942	0.0757459	0.0851277	0.125039	0.149519	0.357107	0.349545	0.179788	0.259328	0.239505	0.497256	0.0553755	1.57419	30.23329
290	-320262.3	-320168.5	-93.80906	0.486824	0.375982	0.400601	0.500835	0.667255	0.929982	0.731878	0.521058	0.203185	0.167989	0.482736	0.520134	0.166479	0.166702	0.600557	0.685797	0.721093	0.756903	0.00126962	0.299078	0.203864	0.254187	0.066624	0.0247803	0.724591	0.507093	0.47707	0.783491	0.635554	1.00998	0.647579	0.142171	0.0892151	0.0686822	0.115296	0.070256	0.106791	0.00191949	0.00644184	0.80953	0.0592079	0.0855765	0.612991	0.605582	0.64058	1.42071	0.438624	0.673156	0.124364	0.0776484	0.0854998	0.616332	0.0381991	0.0251482	0.0552208	0.0512187	0.392372	0.118535	0.158947	0.117611	0.229468	0.585089	0.171889	0.074966	0.400325	0.0962813	0.212575	0.111221	0.0787242	0.0366913	0.467765	0.171255	0.115471	0.174869	0.235947	0.123644	0.121438	0.333116	0.065828	0.0897227	0.0783191	0.150275	0.350569	0.357851	0.191088	0.247304	0.245158	0.461682	0.103006	1.49365	30.10417
300	-320274.1	-320177.4	-96.70098	0.882415	0.341542	0.393891	0.527249	0.669913	0.922512	0.68855	0.511661	0.178912	0.183927	0.507935	0.473634	0.267367	0.166792	0.595991	0.658659	0.823659	0.726458	0.00123011	0.29738	0.19633	0.229122	0.0683081	0.0235195	0.705811	0.499752	0.541424	0.727468	0.663586	1.0183	0.666088	0.149217	0.0781887	0.0786092	0.101983	0.0629936	0.111785	0.00395492	0.00553651	0.832897	0.0748232	0.0839643	0.586386	0.584073	0.69619	1.44365	0.445183	0.710673	0.136678	0.0605299	0.0982408	0.5956	0.042917	0.0300676	0.0505867	0.0625646	0.393516	0.124075	0.161324	0.159202	0.226488	0.620954	0.164664	0.0704412	0.348485	0.104934	0.23565	0.0909195	0.0872227	0.0690385	0.47711	0.172128	0.10087	0.198503	0.187667	0.0982846	0.107845	0.327489	0.0898344	0.0719961	0.119687	0.120492	0.373013	0.342024	0.187355	0.234056	0.2658	0.469773	0.0942152	1.21162	30.39336
310	-320279.8	-320187.5	-92.35075	0.893924	0.344021	0.359785	0.512777	0.744929	0.914458	0.643588	0.493297	0.188757	0.176082	0.466061	0.486186	0.298008	0.157558	0.63291	0.69476	0.741494	0.768092	0.0151464	0.272275	0.219961	0.250688	0.0765087	0.0200205	0.742185	0.561612	0.490723	0.812816	0.634335	1.05598	0.619188	0.152669	0.0729726	0.0621712	0.109782	0.0739636	0.10897	0.0049931	0.00630589	0.787861	0.074087	0.0903142	0.581356	0.589821	0.663309	1.33107	0.451052	0.662384	0.134095	0.0453066	0.0822513	0.60256	0.0371336	0.0310231	0.0570806	0.0597007	0.362469	0.123178	0.176278	0.103301	0.200061	0.702447	0.192887	0.0110854	0.308479	0.183692	0.199353	0.0982879	0.0717099	0.0220734	0.451757	0.102092	0.102102	0.164109	0.210766	0.147217	0.0956781	0.358568	0.0888554	0.0847789	0.0934171	0.179107	0.334494	0.357266	0.194907	0.169355	0.267452	0.507517	0.114002	1.01924	29.95834
320	-320261.2	-320167.1	-94.08004	0.959745	0.333207	0.368652	0.481665	0.73976	0.981611	0.709938	0.518038	0.179771	0.187871	0.497395	0.498091	0.277364	0.133753	0.625097	0.659325	0.717113	0.753539	0.000301842	0.265618	0.241371	0.261246	0.0680042	0.0175724	0.816789	0.54931	0.509296	0.785448	0.635347	1.00031	0.630863	0.147423	0.0773004	0.0660061	0.102115	0.0758554	0.104722	0.00392368	0.00613303	0.812841	0.0580761	0.105984	0.615198	0.587204	0.664763	1.39441	0.463226	0.698462	0.135874	0.0665065	0.09294	0.584628	0.0383149	0.0232952	0.0464681	0.0638944	0.372052	0.137618	0.162008	0.107859	0.215045	0.658833	0.130531	0.0162976	0.304076	0.162387	0.219089	0.111423	0.0675539	0.0800734	0.387038	0.104844	0.0787103	0.193969	0.220989	0.133342	0.0973532	0.351727	0.0620944	0.0810762	0.0851996	0.136193	0.414408	0.363976	0.20738	0.225206	0.249995	0.542155	0.136329	0.875456	30.13127
330	-320259.8	-320163	-96.73238	1.09279	0.356825	0.368006	0.489652	0.730565	0.986987	0.719459	0.499133	0.191723	0.165351	0.487004	0.482211	0.269898	0.139848	0.579875	0.645526	0.77704	0.745828	0.0432118	0.301972	0.214367	0.232203	0.06633	0.0241973	0.801287	0.533734	0.511663	0.830037	0.655861	0.993854	0.641095	0.162838	0.0830218	0.063756	0.103803	0.0649581	0.117193	0.00149015	0.00728463	0.798065	0.0737058	0.0735814	0.604928	0.580602	0.690708	1.39595	0.452315	0.671148	0.144066	0.0488772	0.0947433	0.624354	0.0371264	0.0317972	0.0488189	0.0522763	0.375225	0.102105	0.192899	0.112103	0.22537	0.647838	0.169023	0.0598048	0.360064	0.130316	0.214315	0.108417	0.077503	0.0646168	0.410207	0.139788	0.153689	0.186179	0.251495	0.097309	0.112017	0.357334	0.057144	0.0734523	0.111734	0.154463	0.340061	0.392761	0.180623	0.249929	0.253629	0.502209	0.115336	0.812603	30.3965
340	-320255.5	-320161.5	-94.01748	0.903502	0.381253	0.357434	0.489882	0.662553	0.989833	0.723176	0.50067	0.190726	0.170393	0.48169	0.497436	0.259018	0.202176	0.615468	0.687052	0.759542	0.725384	0.0261804	0.298328	0.217206	0.245349	0.0619137	0.0263548	0.766193	0.524399	0.544066	0.752825	0.685669	1.04127	0.635622	0.143213	0.0855044	0.0666996	0.0978742	0.0736406	0.100662	0.00287622	0.0075732	0.806444	0.0718163	0.0742043	0.60381	0.558219	0.693095	1.32386	0.435375	0.709394	0.124516	0.0553338	0.10428	0.611137	0.0354879	0.0278565	0.0465132	0.0669483	0.339412	0.136308	0.179445	0.117306	0.210632	0.624625	0.190885	0.0521246	0.3297	0.130805	0.207794	0.114144	0.0588144	0.0126429	0.4753	0.120694	0.0872249	0.210525	0.19218	0.1216	0.0817923	0.332755	0.0911607	0.0877054	0.110936	0.161657	0.331973	0.426414	0.208751	0.277036	0.311019	0.459082	0.0935183	0.890152	30.12501
350	-320262.3	-320166.6	-95.65628	0.666826	0.376275	0.342407	0.546039	0.703004	1.02048	0.698216	0.535057	0.189196	0.185985	0.467445	0.482515	0.154896	0.192228	0.609986	0.615312	0.785399	0.825284	0.00433617	0.301268	0.229663	0.256661	0.0705647	0.0153322	0.742224	0.598374	0.493461	0.765839	0.646835	1.00565	0.632707	0.131011	0.081284	0.0707877	0.110285	0.0747937	0.105899	0.00224691	0.00544378	0.812366	0.0740379	0.0811951	0.619995	0.574711	0.6643	1.39416	0.432283	0.699673	0.114147	0.0630334	0.0849793	0.606403	0.0455411	0.0297138	0.0508851	0.0616044	0.348693	0.14409	0.178411	0.140759	0.212715	0.667452	0.189275	0.0016751	0.326778	0.151317	0.237424	0.123045	0.0644093	0.0192763	0.451152	0.135816	0.110938	0.163946	0.192571	0.134947	0.100462	0.358013	0.0837322	0.0818405	0.0927235	0.178365	0.386839	0.368373	0.186997	0.288736	0.299119	0.4378	0.103983	1.17698	30.28889
360	-320262.7	-320164.5	-98.1328	0.94697	0.380806	0.379082	0.543315	0.688476	1.04929	0.698351	0.520331	0.174362	0.175552	0.482412	0.492661	0.247972	0.164998	0.583498	0.710825	0.727741	0.763044	0.0336383	0.310095	0.210751	0.234872	0.0789095	0.00726301	0.730346	0.572672	0.495354	0.756421	0.677924	1.053	0.650694	0.155307	0.0823196	0.0713696	0.102482	0.0685063	0.106252	0.00271608	0.00568047	0.830897	0.0654332	0.0865409	0.643941	0.590198	0.668944	1.35628	0.464938	0.714698	0.112745	0.05876	0.0871078	0.610612	0.0339861	0.0330147	0.0486967	0.0534326	0.377904	0.0991087	0.171876	0.147318	0.210293	0.601567	0.148518	0.00259755	0.349664	0.148502	0.208839	0.10451	0.0629522	0.0856429	0.471224	0.15667	0.0724743	0.184555	0.173968	0.117662	0.083348	0.342311	0.0530548	0.113236	0.091516	0.132904	0.335687	0.361484	0.178473	0.270589	0.294826	0.529838	0.143734	1.11321	30.53655
370	-320262.3	-320168.3	-93.94527	0.711753	0.363422	0.362134	0.533691	0.671636	1.02559	0.712675	0.538427	0.200026	0.149956	0.512138	0.458395	0.175619	0.189389	0.538659	0.670751	0.769912	0.79587	0.00262876	0.341649	0.224553	0.257383	0.0780959	0.0214173	0.789571	0.592188	0.46891	0.755961	0.631173	0.976348	0.641642	0.139426	0.081411	0.0698218	0.10496	0.071898	0.0976149	0.00210229	0.00750176	0.816182	0.0677699	0.0908359	0.65738	0.539725	0.696867	1.35045	0.454991	0.714035	0.111499	0.0716747	0.0781806	0.638314	0.0416944	0.0291505	0.0505907	0.0538959	0.366675	0.111514	0.182389	0.117206	0.235259	0.590283	0.156904	0.00775274	0.339404	0.116049	0.207296	0.0949874	0.0854345	0.0017257	0.486112	0.153094	0.111916	0.173209	0.186124	0.145559	0.0897319	0.33967	0.0776666	0.100541	0.106067	0.140947	0.393436	0.362674	0.179335	0.24773	0.220808	0.495146	0.136105	1.1595	30.11779
380	-320263.4	-320168.1	-95.35192	0.813965	0.369828	0.373264	0.475537	0.702508	0.94966	0.760153	0.503208	0.17826	0.180475	0.48703	0.48815	0.205911	0.184012	0.57626	0.684683	0.72999	0.714957	0.00633403	0.307857	0.221331	0.241979	0.0613106	0.0270024	0.789049	0.559611	0.483306	0.772975	0.657355	1.05354	0.681292	0.139832	0.0832734	0.0762213	0.102795	0.0739378	0.104608	0.00228276	0.00470442	0.808039	0.093448	0.0744616	0.624297	0.615262	0.668248	1.29428	0.467411	0.678258	0.136472	0.0437342	0.105215	0.583212	0.0349494	0.035371	0.0507152	0.0656753	0.395466	0.100951	0.155905	0.105916	0.278303	0.623761	0.146301	0.0435069	0.363684	0.144406	0.206386	0.131025	0.0749377	0.0740307	0.411075	0.132235	0.131787	0.167765	0.180192	0.164396	0.119923	0.366334	0.0723964	0.0758636	0.0897969	0.142016	0.368746	0.358482	0.218523	0.249352	0.24827	0.52112	0.128405	1.0597	30.25846
390	-320259.3	-320164.2	-95.06883	0.608723	0.381677	0.349805	0.481501	0.673504	1.05807	0.671481	0.53137	0.192436	0.175268	0.483925	0.487173	0.223892	0.172057	0.630543	0.643823	0.788113	0.724025	0.0755964	0.278713	0.234952	0.228012	0.0861783	0.0261183	0.724697	0.564203	0.483259	0.805936	0.631435	1.0237	0.650381	0.116727	0.0858747	0.0674762	0.10323	0.0677042	0.0978682	0.00213195	0.00648573	0.843144	0.0657501	0.0766096	0.620349	0.583411	0.64782	1.44396	0.449983	0.687615	0.133057	0.0600107	0.0863598	0.609376	0.0449648	0.0305622	0.0486253	0.072417	0.36216	0.114749	0.176946	0.11727	0.236816	0.635453	0.167858	0.0155891	0.323892	0.168102	0.212241	0.108722	0.0599506	0.0695478	0.456815	0.14932	0.0889443	0.172618	0.227316	0.116601	0.115657	0.361073	0.0702791	0.0711475	0.131782	0.105949	0.367728	0.363604	0.175675	0.282565	0.249504	0.484282	0.146115	1.1818	30.23015
400	-320259.4	-320161.5	-97.84508	0.478695	0.355863	0.3673	0.526083	0.703986	0.907732	0.6983	0.52138	0.178288	0.179079	0.490718	0.505745	0.249743	0.127277	0.629096	0.698019	0.813638	0.804115	0.00878819	0.362943	0.23213	0.25117	0.0895442	0.0291884	0.771561	0.559944	0.479683	0.78741	0.63834	0.99251	0.648328	0.134416	0.0831255	0.0728693	0.111058	0.0650466	0.101317	0.00224625	0.00499294	0.776565	0.0777837	0.0740363	0.614923	0.604965	0.681984	1.40034	0.472498	0.666502	0.120444	0.0758624	0.103982	0.61721	0.0363442	0.0303564	0.0385768	0.0673633	0.364168	0.0989945	0.183627	0.124113	0.207868	0.639431	0.141799	0.0319183	0.326067	0.192231	0.19439	0.094024	0.0647832	0.0124689	0.467652	0.137707	0.0609078	0.19114	0.258379	0.105374	0.100369	0.363139	0.0736772	0.0765657	0.107614	0.146806	0.384547	0.331156	0.205757	0.222487	0.287635	0.498101	0.133905	1.55757	30.50777
410	-320256.9	-320164.2	-92.72349	0.582903	0.367546	0.372878	0.49573	0.667226	0.971833	0.757687	0.508142	0.164982	0.169281	0.478616	0.467491	0.224531	0.152852	0.603725	0.656342	0.805279	0.805565	0.0382713	0.341407	0.205667	0.240519	0.081927	0.0247308	0.782432	0.513731	0.488501	0.743305	0.646906	1.04325	0.66474	0.14347	0.0797621	0.0674459	0.108321	0.0742152	0.102863	0.00304435	0.00666644	0.779766	0.0757182	0.0802164	0.610273	0.579204	0.685914	1.36957	0.469032	0.680625	0.134746	0.0486021	0.0862498	0.598061	0.035046	0.0276439	0.049895	0.0611548	0.355857	0.115822	0.17195	0.126151	0.246266	0.615861	0.182408	0.029554	0.334027	0.140694	0.209158	0.113716	0.0718007	0.0281989	0.454864	0.130689	0.101057	0.226926	0.203834	0.126798	0.0944705	0.347737	0.0474709	0.0726818	0.085679	0.136988	0.387835	0.330147	0.187423	0.23411	0.263086	0.47934	0.158298	1.15922	29.99561
420	-320254	-320159.9	-94.06551	0.105493	0.367494	0.389019	0.506995	0.687888	0.97149	0.693662	0.529801	0.181991	0.185348	0.474766	0.513215	0.241267	0.206591	0.569063	0.708295	0.740672	0.796907	0.00371975	0.303163	0.224712	0.241166	0.105189	0.010012	0.772625	0.535024	0.527726	0.7325	0.655457	1.00969	0.664158	0.141795	0.0807992	0.066942	0.107483	0.0729543	0.103173	0.00246234	0.00932813	0.796605	0.0516405	0.0827529	0.596849	0.583681	0.681711	1.39711	0.464492	0.696976	0.119887	0.0695398	0.0983485	0.610889	0.0379556	0.0281476	0.0507288	0.069264	0.338107	0.120866	0.157366	0.129785	0.221631	0.634258	0.167669	0.0944561	0.325545	0.126652	0.230094	0.0916007	0.0793253	0.0971331	0.43716	0.10347	0.0918643	0.196944	0.152538	0.132183	0.0987111	0.332672	0.0681662	0.075638	0.133436	0.132864	0.355174	0.394187	0.205729	0.270061	0.252593	0.482246	0.0611912	1.66189	30.12982
430	-320257.5	-320163	-94.49326	0.264771	0.345273	0.374157	0.520196	0.648239	0.973133	0.704871	0.523203	0.183564	0.186789	0.504994	0.462615	0.247496	0.143511	0.575803	0.68199	0.781439	0.740199	0.0348859	0.283966	0.23357	0.226484	0.0687436	0.0255196	0.74991	0.569728	0.509615	0.768219	0.624322	0.989824	0.650503	0.13314	0.0822865	0.0698625	0.100932	0.0660343	0.10164	0.000925139	0.0101092	0.820941	0.0706342	0.0798328	0.619267	0.577416	0.650244	1.43271	0.461792	0.674023	0.151205	0.0479059	0.0890899	0.630375	0.0371545	0.0287812	0.0520802	0.055721	0.368515	0.110939	0.185013	0.136983	0.243263	0.636804	0.117526	0.125708	0.31878	0.172688	0.217932	0.0926047	0.05126	0.116565	0.405596	0.114786	0.0967216	0.211097	0.17294	0.114817	0.113964	0.364606	0.0440579	0.0825608	0.113313	0.137558	0.358555	0.40024	0.179139	0.29196	0.229338	0.503433	0.0526104	1.64908	30.17259
440	-320262.6	-320168.9	-93.77095	0.343346	0.35403	0.363607	0.527073	0.697057	0.982369	0.698882	0.550873	0.189614	0.164731	0.541227	0.50082	0.263673	0.130097	0.591043	0.64278	0.736325	0.716643	0.0044789	0.308661	0.200309	0.232251	0.0604899	0.030362	0.7451	0.572276	0.48233	0.804042	0.59923	1.04182	0.629206	0.135606	0.0865711	0.064595	0.110632	0.0740329	0.105015	0.00264227	0.00590565	0.827294	0.0697229	0.0806935	0.625236	0.603297	0.669325	1.34949	0.467995	0.705704	0.133685	0.0467325	0.0970428	0.592013	0.0415012	0.0259084	0.053277	0.0512843	0.351911	0.126492	0.172068	0.121076	0.198638	0.679682	0.140277	0.128022	0.354778	0.13808	0.209255	0.117759	0.0911297	0.0498537	0.449271	0.111354	0.112275	0.138125	0.228445	0.102689	0.0786471	0.364431	0.0799491	0.0917312	0.0925497	0.154936	0.360382	0.417432	0.167853	0.275677	0.189463	0.554251	0.0368673	1.48507	30.10036
450	-320250.3	-320158	-92.31301	0.00311027	0.358057	0.373146	0.532249	0.687997	0.98915	0.673075	0.519099	0.20572	0.165338	0.516529	0.502991	0.253737	0.128511	0.567753	0.633685	0.807082	0.737177	0.0062838	0.300708	0.229096	0.247327	0.0656081	0.0192449	0.744563	0.548029	0.505296	0.725237	0.615671	1.05604	0.661732	0.13896	0.0838932	0.077464	0.106294	0.0689244	0.109709	0.00231667	0.00570154	0.825793	0.0710963	0.076771	0.629739	0.575859	0.669792	1.38153	0.40783	0.714584	0.116292	0.0605723	0.0896547	0.590433	0.0382826	0.0309362	0.0464467	0.0544904	0.368421	0.139075	0.181874	0.13254	0.22144	0.621499	0.175938	0.033981	0.32225	0.152517	0.201125	0.112128	0.068896	0.0564043	0.429006	0.165019	0.0868737	0.172833	0.225095	0.136523	0.0994089	0.350978	0.0615232	0.0867604	0.09996	0.149854	0.331522	0.376451	0.160615	0.276351	0.245508	0.480358	0.0960915	1.78315	29.95457
460	-320257.5	-320160	-97.53462	0.161471	0.359617	0.367249	0.493041	0.656591	1.03962	0.657434	0.510912	0.185062	0.167251	0.507515	0.513352	0.293592	0.166674	0.610839	0.702851	0.81975	0.757972	0.0490609	0.325897	0.228859	0.244585	0.0711735	0.0186113	0.774548	0.529453	0.507217	0.762974	0.584842	0.994958	0.670497	0.143589	0.0868455	0.0625026	0.106104	0.0681459	0.107905	0.0025534	0.006907	0.836263	0.0847952	0.081414	0.625574	0.600982	0.671952	1.44943	0.435153	0.67551	0.156811	0.0533745	0.0970366	0.616977	0.0420475	0.0250769	0.0552162	0.0609582	0.351616	0.110575	0.177529	0.119351	0.221227	0.651423	0.121198	0.037419	0.320193	0.135541	0.212789	0.118764	0.0737532	0.0406706	0.506893	0.148322	0.098918	0.195813	0.186929	0.123419	0.0871496	0.35283	0.0850867	0.104664	0.0834309	0.139427	0.354965	0.344739	0.213533	0.214268	0.299807	0.455553	0.161129	1.74121	30.47673
470	-320264.5	-320171.5	-93.00731	0.0485387	0.371526	0.351419	0.523457	0.694669	1.01495	0.737117	0.534265	0.175107	0.164216	0.531512	0.523963	0.245506	0.1632	0.630473	0.6272	0.791349	0.724477	0.0100118	0.272193	0.211148	0.239951	0.063087	0.0320764	0.747021	0.562032	0.486002	0.789558	0.656577	1.0056	0.677506	0.130776	0.095724	0.0648415	0.100633	0.069092	0.114359	0.00218903	0.00510284	0.820717	0.0631675	0.0728241	0.643865	0.581816	0.645985	1.33424	0.436224	0.699608	0.124275	0.0681916	0.10289	0.612423	0.033006	0.0304903	0.0418	0.0586223	0.357949	0.102258	0.170804	0.120743	0.191185	0.620719	0.192809	0.0498848	0.334773	0.125191	0.224083	0.106458	0.0777256	0.00503161	0.453502	0.141064	0.0810672	0.163521	0.247785	0.10665	0.0945663	0.345242	0.0787559	0.0848782	0.0957708	0.183715	0.357529	0.375743	0.200526	0.229422	0.314127	0.458926	0.118636	1.65439	30.024
480	-320252.7	-320157.6	-95.13795	0.30656	0.36191	0.379477	0.535811	0.667023	0.984068	0.701478	0.494433	0.198067	0.180505	0.482422	0.493217	0.250305	0.113237	0.576	0.642734	0.774769	0.775948	0.00215914	0.280137	0.197629	0.231184	0.0785914	0.0176136	0.782523	0.561339	0.4616	0.811544	0.643725	1.0196	0.653512	0.151586	0.0830558	0.0725911	0.109785	0.0665561	0.113282	0.00169873	0.00483719	0.778703	0.0823283	0.0744171	0.596709	0.599791	0.672497	1.44012	0.436721	0.658418	0.15236	0.0708412	0.0964372	0.610741	0.0308008	0.0306373	0.0495134	0.0590583	0.348182	0.122297	0.159568	0.127327	0.200334	0.647013	0.162443	0.0317339	0.349123	0.127978	0.204101	0.106166	0.0730714	0.0565979	0.464922	0.128868	0.10452	0.181887	0.23107	0.122627	0.115304	0.348069	0.0644874	0.111664	0.0829333	0.169293	0.357607	0.358768	0.205122	0.263259	0.276239	0.472005	0.0889579	1.67092	30.23706
490	-320265.9	-320169.9	-95.9572	0.210952	0.340243	0.404987	0.503026	0.639519	0.94087	0.726767	0.519567	0.197683	0.167119	0.513029	0.487062	0.250134	0.118456	0.59945	0.676195	0.732217	0.762691	0.00571176	0.271736	0.235273	0.249492	0.0780797	0.0156172	0.791129	0.521085	0.517044	0.739738	0.645058	1.03863	0.701021	0.156364	0.0836043	0.0605627	0.10463	0.0756458	0.118233	0.00183359	0.00726344	0.814757	0.0716506	0.0901543	0.619768	0.58745	0.681636	1.46969	0.437571	0.705932	0.131008	0.0752013	0.092188	0.615876	0.0374168	0.0294255	0.0534497	0.0569754	0.342138	0.0982058	0.181514	0.108145	0.192093	0.64169	0.174791	0.0462152	0.334604	0.1165	0.219439	0.106083	0.0796571	0.106806	0.444454	0.144804	0.0863562	0.157165	0.20848	0.0913045	0.0767399	0.342036	0.086405	0.0973998	0.0777326	0.168253	0.348785	0.345835	0.180539	0.289719	0.252452	0.545989	0.133007	1.71578	30.31899
500	-320258.9	-320164.3	-94.53592	0.280004	0.379657	0.379833	0.480913	0.697487	0.99481	0.675913	0.518783	0.180953	0.180613	0.522263	0.508476	0.21325	0.127515	0.588879	0.651127	0.765042	0.762427	0.0179657	0.323634	0.235384	0.251928	0.0737929	0.0182185	0.781127	0.553773	0.468293	0.771411	0.642704	1.0132	0.668928	0.137942	0.0886211	0.063903	0.112407	0.0689761	0.106443	0.00237037	0.00658536	0.809095	0.0710424	0.0771068	0.596879	0.612214	0.673288	1.3259	0.448103	0.702931	0.119545	0.0793594	0.10081	0.594222	0.0404664	0.0365498	0.0346396	0.0669626	0.351861	0.127588	0.180372	0.112701	0.230207	0.647438	0.17626	0.0167218	0.331624	0.137874	0.245199	0.114143	0.0494367	0.233206	0.280078	0.162649	0.0675602	0.159892	0.225912	0.0990871	0.109809	0.33303	0.0769594	0.0937742	0.105836	0.173899	0.35667	0.377008	0.189505	0.264606	0.296631	0.465655	0.121966	1.55703	30.17686
510	-320262.6	-320169.1	-93.49633	0.315784	0.362508	0.37306	0.527613	0.692833	0.977603	0.751328	0.533613	0.180393	0.167602	0.476702	0.480006	0.188949	0.189824	0.606087	0.692284	0.741272	0.738926	0.0191816	0.345463	0.231249	0.241979	0.0840403	0.0169254	0.790488	0.573861	0.474607	0.736972	0.669956	1.02458	0.646866	0.140887	0.0820109	0.070022	0.110677	0.0670757	0.100649	0.00226053	0.0075105	0.788625	0.0758782	0.0948733	0.623591	0.57975	0.678885	1.31137	0.476593	0.705563	0.117652	0.088531	0.0880599	0.591538	0.036269	0.0257443	0.0471584	0.0639395	0.349791	0.125255	0.18572	0.119566	0.229772	0.656445	0.17012	0.0440881	0.324229	0.153334	0.209867	0.111094	0.0471176	0.174192	0.376474	0.104227	0.0867775	0.180732	0.157102	0.124934	0.0992317	0.363351	0.0807229	0.108602	0.0655486	0.159934	0.382583	0.305812	0.19755	0.275971	0.234538	0.535107	0.135136	1.37031	30.0729
